Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.07491545,41.52106558,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,11,4.229,61.50,1.000,1010.5,10/22/2016,On,20.00,Yes,11.67,15.50,6012.5,107.37,6012.5,107.37,In,0.0018,0.0034,0.565,0.00,67.00,3,2.883,6.990,1.769,12.36,0.00029,0.016,750.50,0.233,10/22/2016
-85.07490324,41.52107048,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,12,3.901,61.70,1.000,1010.7,10/22/2016,On,20.00,Yes,12.34,15.50,6890.0,123.04,6890.0,123.04,In,0.0014,0.0032,0.565,0.00,70.00,3,2.660,6.448,1.770,11.41,0.00026,0.014,793.31,0.233,10/22/2016
-85.07488942,41.52107603,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,13,4.423,61.40,1.000,1010.8,10/22/2016,On,20.00,Yes,12.35,15.50,6083.9,108.64,6083.9,108.64,In,-0.0023,0.0034,0.591,0.00,70.00,3,3.015,7.310,1.691,12.36,0.00028,0.016,794.17,0.244,10/22/2016
-85.07487442,41.52108213,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,14,4.498,60.60,1.000,1010.7,10/22/2016,On,20.00,Yes,11.72,15.50,5675.5,101.35,5675.5,101.35,In,-0.0023,0.0034,0.601,0.00,73.00,3,3.067,7.435,1.663,12.36,0.00029,0.016,753.50,0.248,10/22/2016
-85.07485934,41.52108886,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,15,4.662,59.60,1.000,1010.8,10/22/2016,On,20.00,Yes,12.15,15.50,5678.0,101.39,5678.0,101.39,In,0.0018,0.0034,0.623,0.00,73.00,3,3.179,7.706,1.604,12.36,0.00028,0.016,781.32,0.257,10/22/2016
-85.07484486,41.52109537,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,16,4.767,59.70,1.000,1010.9,10/22/2016,On,20.00,Yes,12.20,15.50,5574.3,99.54,5574.3,99.54,In,-0.0014,0.0034,0.637,0.00,72.00,3,3.250,7.879,1.569,12.36,0.00028,0.016,784.32,0.263,10/22/2016
-85.07483030,41.52110187,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,17,4.715,59.60,1.000,1011.0,10/22/2016,On,20.00,Yes,11.87,15.50,5485.6,97.96,5485.6,97.96,In,0.0023,0.0034,0.630,0.00,72.00,3,3.214,7.793,1.587,12.36,0.00029,0.016,763.34,0.260,10/22/2016
-85.07481598,41.52110826,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,18,4.882,59.80,1.000,1011.2,10/22/2016,On,20.00,Yes,15.33,15.50,6840.8,122.16,6840.8,122.16,In,0.0023,0.0034,0.653,0.00,74.00,3,3.329,8.069,1.532,12.36,0.00022,0.013,985.71,0.269,10/22/2016
-85.07480042,41.52111531,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,19,5.036,60.10,1.000,1011.2,10/22/2016,On,20.00,Yes,18.79,15.50,8127.9,145.14,8127.9,145.14,In,-0.0014,0.0034,0.673,0.00,73.00,3,3.434,8.324,1.485,12.36,0.00018,0.010,1208.2,0.278,10/22/2016
-85.07478493,41.52112242,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,20,5.026,60.30,1.000,1011.3,10/22/2016,On,20.00,Yes,18.58,15.50,8049.1,143.73,8049.1,143.73,In,0.0018,0.0034,0.672,0.00,74.00,3,3.427,8.308,1.488,12.36,0.00018,0.010,1194.1,0.277,10/22/2016
-85.07476898,41.52112934,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,21,5.154,60.40,1.000,1011.5,10/22/2016,On,20.00,Yes,17.29,15.50,7304.4,130.44,7304.4,130.44,In,0.0014,0.0034,0.689,0.00,76.00,3,3.514,8.519,1.451,12.36,0.00020,0.011,1111.2,0.284,10/22/2016
-85.07475325,41.52113584,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,22,5.128,60.80,1.000,1011.6,10/22/2016,On,20.00,Yes,17.65,15.50,7496.5,133.87,7496.5,133.87,In,0.0014,0.0037,0.637,0.00,70.00,3,3.496,8.476,1.571,13.31,0.00021,0.012,1134.6,0.263,10/22/2016
-85.07473812,41.52114245,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,23,4.938,60.10,1.000,1011.7,10/22/2016,On,20.00,Yes,14.87,15.50,6561.1,117.16,6561.1,117.16,In,0.00,0.0034,0.660,0.00,74.00,3,3.367,8.161,1.515,12.36,0.00023,0.013,956.21,0.272,10/22/2016
-85.07472293,41.52114913,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,24,5.023,59.70,1.000,1012.0,10/22/2016,On,20.00,Yes,14.77,15.50,6402.3,114.33,6402.3,114.33,In,-3.879e-009,0.0034,0.672,0.00,73.00,3,3.425,8.302,1.489,12.36,0.00023,0.013,949.18,0.277,10/22/2016
-85.07470811,41.52115584,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,25,4.957,59.50,1.000,1012.0,10/22/2016,On,20.00,Yes,14.03,15.50,6163.7,110.07,6163.7,110.07,In,0.0018,0.0034,0.663,0.00,73.00,3,3.380,8.194,1.509,12.36,0.00024,0.014,901.88,0.273,10/22/2016
-85.07469316,41.52116245,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,26,4.862,59.40,1.000,1012.2,10/22/2016,On,20.00,Yes,13.93,15.50,6241.9,111.46,6241.9,111.46,In,-0.0014,0.0034,0.650,0.00,74.00,3,3.315,8.037,1.538,12.36,0.00025,0.014,895.79,0.268,10/22/2016
-85.07467860,41.52116901,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,27,4.738,59.30,1.000,1012.2,10/22/2016,On,20.00,Yes,14.95,15.50,6875.1,122.77,6875.1,122.77,In,0.0018,0.0037,0.588,0.00,73.00,3,3.230,7.831,1.700,13.31,0.00025,0.014,961.36,0.243,10/22/2016
-85.07466392,41.52117540,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,28,4.964,59.30,1.000,1012.5,10/22/2016,On,20.00,Yes,14.23,15.50,6241.9,111.46,6241.9,111.46,In,-0.0023,0.0034,0.664,0.00,77.00,3,3.384,8.205,1.507,12.36,0.00024,0.014,914.53,0.274,10/22/2016
-85.07464754,41.52118254,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,29,5.180,60.00,1.000,1012.6,10/22/2016,On,20.00,Yes,15.68,15.50,6593.6,117.74,6593.6,117.74,In,0.0014,0.0037,0.643,0.00,74.00,3,3.532,8.563,1.555,13.31,0.00024,0.013,1008.2,0.265,10/22/2016
-85.07463176,41.52118947,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,30,5.102,60.10,1.000,1012.7,10/22/2016,On,20.00,Yes,16.42,15.50,7009.4,125.17,7009.4,125.17,In,-0.0018,0.0034,0.682,0.00,74.00,3,3.478,8.433,1.466,12.36,0.00021,0.012,1055.5,0.281,10/22/2016
-85.07461568,41.52119638,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,31,5.118,60.30,1.000,1012.9,10/22/2016,On,20.00,Yes,20.28,15.50,8630.0,154.11,8630.0,154.11,In,0.0018,0.0037,0.635,0.00,73.00,3,3.490,8.460,1.574,13.31,0.00018,0.010,1303.7,0.262,10/22/2016
-85.07459968,41.52120327,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,32,5.207,60.80,1.000,1012.9,10/22/2016,On,20.00,Yes,22.89,15.50,9573.5,170.96,9573.5,170.96,In,-0.0023,0.0034,0.696,0.00,76.00,3,3.550,8.606,1.437,12.36,0.00015,0.0084,1471.3,0.287,10/22/2016
-85.07458419,41.52120986,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,33,5.118,60.80,1.000,1013.2,10/22/2016,On,20.00,Yes,24.97,15.50,10626,189.75,10626,189.75,In,0.0023,0.0037,0.635,0.00,77.00,3,3.490,8.460,1.574,13.31,0.00015,0.0083,1605.2,0.262,10/22/2016
-85.07456867,41.52121647,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,34,5.131,61.00,1.000,1013.4,10/22/2016,On,20.00,Yes,22.83,15.50,9691.6,173.07,9691.6,173.07,In,3.879e-009,0.0037,0.637,0.00,76.00,3,3.499,8.481,1.570,13.31,0.00016,0.0091,1467.8,0.263,10/22/2016
-85.07455284,41.52122311,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,35,5.016,60.90,1.000,1013.7,10/22/2016,On,20.00,Yes,22.86,15.50,9925.1,177.23,9925.1,177.23,In,-0.0023,0.0037,0.623,0.00,78.00,3,3.420,8.292,1.606,13.31,0.00016,0.0091,1469.5,0.257,10/22/2016
-85.07453691,41.52122961,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,36,5.128,60.80,1.000,1013.6,10/22/2016,On,20.00,Yes,27.82,15.50,11815,210.99,11815,210.99,In,-0.0014,0.0037,0.637,0.00,81.00,3,3.496,8.476,1.571,13.31,0.00013,0.0074,1788.3,0.263,10/22/2016
-85.07452112,41.52123635,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,37,5.118,61.10,1.000,1013.8,10/22/2016,On,20.00,Yes,27.11,15.50,11536,205.99,11536,205.99,In,-0.0014,0.0040,0.593,0.00,79.00,3,3.490,8.460,1.686,14.27,0.00015,0.0082,1742.6,0.245,10/22/2016
-85.07450494,41.52124293,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,38,5.092,61.00,1.000,1013.9,10/22/2016,On,20.00,Yes,28.88,15.50,12351,220.56,12351,220.56,In,0.00,0.0037,0.632,0.00,79.00,3,3.472,8.416,1.582,13.31,0.00013,0.0072,1856.3,0.261,10/22/2016
-85.07448854,41.52124982,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,39,5.207,60.90,1.000,1014.1,10/22/2016,On,20.00,Yes,26.06,15.50,10901,194.66,10901,194.66,In,-0.0018,0.0037,0.646,0.00,77.00,3,3.550,8.606,1.547,13.31,0.00014,0.0079,1675.2,0.267,10/22/2016
-85.07447279,41.52125635,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,40,5.059,61.10,1.000,1014.2,10/22/2016,On,20.00,Yes,24.93,15.50,10733,191.66,10733,191.66,In,0.0023,0.0037,0.628,0.00,81.00,3,3.449,8.362,1.592,13.31,0.00015,0.0083,1602.7,0.259,10/22/2016
-85.07445631,41.52126300,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,41,5.148,61.80,1.000,1014.4,10/22/2016,On,20.00,Yes,24.36,15.50,10305,184.02,10305,184.02,In,0.0014,0.0040,0.596,0.00,83.00,3,3.510,8.508,1.677,14.27,0.00016,0.0091,1565.7,0.246,10/22/2016
-85.07444007,41.52126933,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,42,4.967,61.70,1.000,1014.5,10/22/2016,On,20.00,Yes,21.58,15.50,9461.1,168.95,9461.1,168.95,In,-0.0014,0.0040,0.576,0.00,82.00,3,3.387,8.210,1.738,14.27,0.00018,0.010,1387.1,0.237,10/22/2016
-85.07442361,41.52127582,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,43,5.213,61.80,1.000,1014.6,10/22/2016,On,20.00,Yes,21.34,15.50,8914.1,159.18,8914.1,159.18,In,0.0018,0.0040,0.604,0.00,79.00,3,3.554,8.617,1.655,14.27,0.00019,0.010,1371.6,0.249,10/22/2016
-85.07440684,41.52128220,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,44,5.128,62.30,1.000,1014.7,10/22/2016,On,20.00,Yes,24.40,15.50,10362,185.03,10362,185.03,In,0.00,0.0040,0.594,0.00,83.00,3,3.496,8.476,1.683,14.27,0.00016,0.0091,1568.3,0.245,10/22/2016
-85.07439014,41.52128862,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,45,5.128,62.90,1.000,1014.9,10/22/2016,On,20.00,Yes,24.13,15.50,10248,183.00,10248,183.00,In,-0.0018,0.0040,0.594,0.00,78.00,3,3.496,8.476,1.683,14.27,0.00016,0.0092,1551.1,0.245,10/22/2016
-85.07437376,41.52129482,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,46,5.226,64.00,1.000,1015.0,10/22/2016,On,20.00,Yes,22.78,15.50,9492.9,169.52,9492.9,169.52,In,2.590e-009,0.0040,0.606,0.00,81.00,3,3.563,8.639,1.651,14.27,0.00017,0.0097,1464.4,0.250,10/22/2016
-85.07435691,41.52130051,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,47,5.207,65.00,1.000,1015.2,10/22/2016,On,20.00,Yes,19.17,15.50,8020.0,143.21,8020.0,143.21,In,0.0018,0.0040,0.603,0.00,78.00,3,3.550,8.606,1.658,14.27,0.00021,0.012,1232.5,0.249,10/22/2016
-85.07434008,41.52130582,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,48,5.016,66.60,1.000,1015.1,10/22/2016,On,20.00,Yes,17.23,15.50,7482.9,133.62,7482.9,133.62,In,-0.0014,0.0040,0.581,0.00,95.00,3,3.420,8.292,1.720,14.27,0.00023,0.013,1107.9,0.240,10/22/2016
-85.07432350,41.52131069,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,49,4.902,68.80,1.000,1015.1,10/22/2016,On,20.00,Yes,14.77,15.50,6560.8,117.16,6560.8,117.16,In,-0.0014,0.0048,0.473,0.00,88.00,3,3.342,8.102,2.113,17.12,0.00032,0.018,949.18,0.195,10/22/2016
-85.07430735,41.52131524,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,50,4.790,70.80,1.000,1015.3,10/22/2016,On,20.00,Yes,13.11,15.50,5959.4,106.42,5959.4,106.42,In,-0.0014,0.0045,0.490,0.00,78.00,3,3.266,7.917,2.042,16.17,0.00034,0.019,842.55,0.202,10/22/2016
-85.07429242,41.52131914,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,51,4.341,72.00,1.000,1015.5,10/22/2016,On,20.00,Yes,12.28,15.50,6162.1,110.04,6162.1,110.04,In,-0.0023,0.0037,0.539,0.00,79.00,3,2.959,7.174,1.856,13.31,0.00030,0.017,789.46,0.222,10/22/2016
-85.07427746,41.52132243,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,52,4.364,73.10,1.000,1015.7,10/22/2016,On,20.00,Yes,12.24,15.50,6109.7,109.10,6109.7,109.10,In,-0.0014,0.0037,0.542,0.00,79.00,3,2.975,7.212,1.846,13.31,0.00030,0.017,786.89,0.223,10/22/2016
-85.07426228,41.52132572,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,53,4.380,74.90,1.000,1015.9,10/22/2016,On,20.00,Yes,11.65,15.50,5795.4,103.49,5795.4,103.49,In,0.00,0.0037,0.544,0.00,74.00,3,2.986,7.240,1.839,13.31,0.00032,0.018,749.21,0.224,10/22/2016
-85.07424633,41.52132844,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,54,4.511,76.70,1.000,1016.1,10/22/2016,On,20.00,Yes,12.41,15.50,5993.4,107.02,5993.4,107.02,In,0.0023,0.0037,0.560,0.00,73.00,3,3.076,7.456,1.786,13.31,0.00030,0.017,798.02,0.231,10/22/2016
-85.07423067,41.52133103,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,55,4.596,78.50,1.000,1016.1,10/22/2016,On,20.00,Yes,13.30,15.50,6301.9,112.53,6301.9,112.53,In,-0.0023,0.0034,0.615,0.00,77.00,3,3.134,7.597,1.627,12.36,0.00026,0.014,854.96,0.253,10/22/2016
-85.07421479,41.52133317,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,56,4.469,80.10,1.000,1016.3,10/22/2016,On,20.00,Yes,13.62,15.50,6639.2,118.56,6639.2,118.56,In,0.0018,0.0034,0.597,0.00,73.00,3,3.047,7.386,1.674,12.36,0.00025,0.014,875.65,0.246,10/22/2016
-85.07419884,41.52133507,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,57,4.524,81.50,1.000,1016.4,10/22/2016,On,20.00,Yes,14.42,15.50,6939.6,123.92,6939.6,123.92,In,0.0014,0.0034,0.605,0.00,70.00,3,3.085,7.478,1.653,12.36,0.00024,0.013,926.70,0.250,10/22/2016
-85.07418325,41.52133668,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,58,4.432,83.00,1.000,1016.6,10/22/2016,On,20.00,Yes,16.32,15.50,8017.7,143.17,8017.7,143.17,In,-2.590e-009,0.0034,0.593,0.00,74.00,3,3.022,7.326,1.688,12.36,0.00021,0.012,1048.9,0.244,10/22/2016
-85.07416696,41.52133794,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,59,4.416,85.20,1.000,1016.7,10/22/2016,On,20.00,Yes,16.56,15.50,8169.7,145.89,8169.7,145.89,In,0.0018,0.0037,0.548,0.00,72.00,3,3.011,7.299,1.824,13.31,0.00022,0.013,1064.9,0.226,10/22/2016
-85.07415122,41.52133868,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,60,4.498,87.50,1.000,1017.1,10/22/2016,On,20.00,Yes,16.12,15.50,7805.5,139.38,7805.5,139.38,In,0.00,0.0034,0.601,0.00,73.00,3,3.067,7.435,1.663,12.36,0.00021,0.012,1036.3,0.248,10/22/2016
-85.07413501,41.52133909,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,61,4.485,88.80,1.000,1017.1,10/22/2016,On,20.00,Yes,15.57,15.50,7563.0,135.05,7563.0,135.05,In,0.0023,0.0037,0.557,0.00,76.00,3,3.058,7.413,1.796,13.31,0.00024,0.013,1001.2,0.230,10/22/2016
-85.07411886,41.52133923,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,62,4.547,90.10,1.000,1017.3,10/22/2016,On,20.00,Yes,15.83,15.50,7581.5,135.38,7581.5,135.38,In,0.0014,0.0037,0.565,0.00,76.00,3,3.100,7.516,1.771,13.31,0.00023,0.013,1017.6,0.233,10/22/2016
-85.07410288,41.52133901,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,63,4.508,91.40,1.000,1017.5,10/22/2016,On,20.00,Yes,14.53,15.50,7021.2,125.38,7021.2,125.38,In,0.0018,0.0037,0.560,0.00,77.00,3,3.074,7.451,1.787,13.31,0.00025,0.014,934.19,0.231,10/22/2016
-85.07408667,41.52133844,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,64,4.475,93.10,1.000,1017.7,10/22/2016,On,20.00,Yes,15.33,15.50,7459.1,133.20,7459.1,133.20,In,2.590e-009,0.0037,0.556,0.00,77.00,3,3.051,7.397,1.800,13.31,0.00024,0.014,985.24,0.229,10/22/2016
-85.07407074,41.52133755,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,65,4.327,93.80,1.000,1017.7,10/22/2016,On,20.00,Yes,17.16,15.50,8637.6,154.24,8637.6,154.24,In,0.0014,0.0037,0.537,0.00,79.00,3,2.951,7.153,1.861,13.31,0.00022,0.012,1103.3,0.222,10/22/2016
-85.07405501,41.52133655,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,66,4.488,94.70,1.000,1017.9,10/22/2016,On,20.00,Yes,15.65,15.50,7596.4,135.65,7596.4,135.65,In,0.0014,0.0037,0.557,0.00,76.00,3,3.060,7.418,1.795,13.31,0.00024,0.013,1006.3,0.230,10/22/2016
-85.07403931,41.52133530,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,67,4.341,96.10,1.000,1018.0,10/22/2016,On,20.00,Yes,14.85,15.50,7452.7,133.08,7452.7,133.08,In,-0.0018,0.0034,0.580,0.00,74.00,3,2.959,7.174,1.723,12.36,0.00023,0.013,954.80,0.239,10/22/2016
-85.07402357,41.52133373,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,68,4.400,97.00,1.000,1018.2,10/22/2016,On,20.00,Yes,13.99,15.50,6923.5,123.63,6923.5,123.63,In,0.0023,0.0037,0.546,0.00,78.00,3,3.000,7.272,1.831,13.31,0.00026,0.015,899.07,0.225,10/22/2016
-85.07400841,41.52133223,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,69,4.390,97.60,1.000,1018.3,10/22/2016,On,20.00,Yes,14.36,15.50,7127.0,127.27,7127.0,127.27,In,0.00,0.0037,0.545,0.00,78.00,3,2.993,7.256,1.835,13.31,0.00026,0.014,923.42,0.225,10/22/2016
-85.07399259,41.52133063,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,70,4.593,98.40,1.000,1018.6,10/22/2016,On,20.00,Yes,14.38,15.50,6818.3,121.75,6818.3,121.75,In,2.590e-009,0.0037,0.570,0.00,81.00,3,3.132,7.592,1.754,13.31,0.00026,0.014,924.36,0.235,10/22/2016
-85.07397603,41.52132863,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,71,4.596,99.40,1.000,1019.0,10/22/2016,On,20.00,Yes,13.43,15.50,6364.6,113.65,6364.6,113.65,In,0.00,0.0040,0.533,0.00,77.00,3,3.134,7.597,1.878,14.27,0.00030,0.017,863.48,0.220,10/22/2016
-85.07395918,41.52132648,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,72,4.744,99.40,1.000,1019.0,10/22/2016,On,20.00,Yes,14.40,15.50,6611.4,118.06,6611.4,118.06,In,0.0023,0.0037,0.589,0.00,77.00,3,3.235,7.841,1.698,13.31,0.00026,0.014,925.76,0.243,10/22/2016
-85.07394294,41.52132425,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,73,4.633,99.70,1.000,1019.1,10/22/2016,On,20.00,Yes,15.54,15.50,7304.9,130.44,7304.9,130.44,In,0.0014,0.0037,0.575,0.00,77.00,3,3.159,7.657,1.739,13.31,0.00024,0.013,998.82,0.237,10/22/2016
-85.07392543,41.52132222,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,74,4.698,98.30,1.000,1019.3,10/22/2016,On,20.00,Yes,16.86,15.50,7817.5,139.60,7817.5,139.60,In,-0.0018,0.0037,0.583,0.00,79.00,3,3.203,7.766,1.715,13.31,0.00022,0.012,1084.1,0.241,10/22/2016
-85.07390842,41.52132047,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,75,4.708,98.10,1.000,1019.6,10/22/2016,On,20.00,Yes,18.07,15.50,8360.6,149.30,8360.6,149.30,In,0.0014,0.0037,0.584,0.00,73.00,3,3.210,7.782,1.711,13.31,0.00020,0.011,1161.8,0.241,10/22/2016
-85.07389110,41.52131855,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,76,4.816,98.00,1.000,1019.7,10/22/2016,On,20.00,Yes,17.50,15.50,7915.7,141.35,7915.7,141.35,In,0.0018,0.0037,0.598,0.00,74.00,3,3.284,7.961,1.672,13.31,0.00021,0.012,1125.3,0.247,10/22/2016
-85.07387422,41.52131673,DILLEY P0157 SMALL,16/09/27-13:57:53,CORN,77,4.718,97.90,1.000,1019.9,10/22/2016,On,20.00,Yes,15.09,15.50,6967.7,124.42,6967.7,124.42,In,2.590e-009,0.0037,0.586,0.00,73.00,3,3.217,7.798,1.707,13.31,0.00025,0.014,970.26,0.242,10/22/2016
