Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.17173501,40.94588919,AULT,CALLOWAY,MUCK17,,On,-459.67,13.83,11/5/2015,No,797.39,87.19,87.19,13.00,4.208,20.00,4882.5,4882.5,Grain Harvest,203748,CORN
-86.17175727,40.94588950,AULT,CALLOWAY,MUCK17,,On,-459.67,10.35,11/5/2015,No,797.83,62.87,62.87,13.70,4.366,20.00,3520.7,3520.7,Grain Harvest,203748,CORN
-86.17178006,40.94588955,AULT,CALLOWAY,MUCK17,,On,-459.67,13.04,11/5/2015,No,798.17,81.08,81.08,14.30,4.266,20.00,4540.2,4540.2,Grain Harvest,203748,CORN
-86.17180398,40.94588982,AULT,CALLOWAY,MUCK17,,On,-459.67,11.78,11/5/2015,No,798.59,67.66,67.66,14.90,4.617,20.00,3788.7,3788.7,Grain Harvest,203748,CORN
-86.17182947,40.94588978,AULT,CALLOWAY,MUCK17,,On,-459.67,12.95,11/5/2015,No,799.16,70.76,70.76,15.50,4.852,20.00,3962.3,3962.3,Grain Harvest,203748,CORN
-86.17185449,40.94588921,AULT,CALLOWAY,MUCK17,,On,-459.67,17.45,11/5/2015,No,799.39,97.11,97.92,16.20,4.727,20.00,5437.9,5483.4,Grain Harvest,203748,CORN
-86.17188000,40.94588908,AULT,CALLOWAY,MUCK17,,On,-459.67,15.43,11/5/2015,No,799.70,85.38,86.71,16.80,4.718,20.00,4781.1,4855.8,Grain Harvest,203748,CORN
-86.17190494,40.94588851,AULT,CALLOWAY,MUCK17,,On,-459.67,16.13,11/5/2015,No,799.95,88.81,90.85,17.40,4.709,20.00,4973.4,5087.8,Grain Harvest,203748,CORN
-86.17192968,40.94588765,AULT,CALLOWAY,MUCK17,,On,-459.67,16.63,11/5/2015,No,800.30,90.74,93.40,17.90,4.722,20.00,5081.6,5230.1,Grain Harvest,203748,CORN
-86.17195441,40.94588694,AULT,CALLOWAY,MUCK17,,On,-459.67,18.94,11/5/2015,No,800.57,101.06,104.65,18.40,4.798,20.00,5659.1,5860.2,Grain Harvest,203748,CORN
-86.17197934,40.94588602,AULT,CALLOWAY,MUCK17,,On,-459.67,13.95,11/5/2015,No,800.70,75.75,78.73,18.70,4.700,20.00,4242.0,4409.0,Grain Harvest,203748,CORN
-86.17200496,40.94588537,AULT,CALLOWAY,MUCK17,,On,-459.67,17.15,11/5/2015,No,800.83,89.56,93.20,18.80,4.881,20.00,5015.4,5219.3,Grain Harvest,203748,CORN
-86.17203072,40.94588468,AULT,CALLOWAY,MUCK17,,On,-459.67,13.21,11/5/2015,No,801.02,67.95,70.80,18.90,4.946,20.00,3805.4,3965.0,Grain Harvest,203748,CORN
-86.17205678,40.94588454,AULT,CALLOWAY,MUCK17,,On,-459.67,14.64,11/5/2015,No,801.18,75.69,78.86,18.90,4.923,20.00,4238.5,4416.2,Grain Harvest,203748,CORN
-86.17208275,40.94588452,AULT,CALLOWAY,MUCK17,,On,-459.67,16.77,11/5/2015,No,801.29,86.30,89.92,18.90,4.946,20.00,4832.7,5035.3,Grain Harvest,203748,CORN
-86.17210892,40.94588422,AULT,CALLOWAY,MUCK17,,On,-459.67,13.99,11/5/2015,No,801.40,72.46,75.40,18.80,4.919,20.00,4057.6,4222.5,Grain Harvest,203748,CORN
-86.17213508,40.94588411,AULT,CALLOWAY,MUCK17,,On,-459.67,15.26,11/5/2015,No,801.25,79.16,81.57,18.00,4.962,20.00,4432.8,4567.9,Grain Harvest,203748,CORN
-86.17216238,40.94588415,AULT,CALLOWAY,MUCK17,,On,-459.67,13.52,11/5/2015,No,801.25,65.74,67.58,17.80,5.304,20.00,3681.2,3784.2,Grain Harvest,203748,CORN
-86.17218999,40.94588387,AULT,CALLOWAY,MUCK17,,On,-459.67,16.15,11/5/2015,No,801.15,78.07,80.45,18.00,5.322,20.00,4372.0,4505.3,Grain Harvest,203748,CORN
-86.17221800,40.94588384,AULT,CALLOWAY,MUCK17,,On,-459.67,11.09,11/5/2015,No,801.07,53.75,55.46,18.10,5.304,20.00,3010.0,3105.5,Grain Harvest,203748,CORN
-86.17224588,40.94588370,AULT,CALLOWAY,MUCK17,,On,-459.67,12.24,11/5/2015,No,800.98,58.77,60.71,18.20,5.349,20.00,3291.0,3399.6,Grain Harvest,203748,CORN
-86.17227410,40.94588333,AULT,CALLOWAY,MUCK17,,On,-459.67,10.27,11/5/2015,No,800.97,48.80,50.41,18.20,5.400,20.00,2732.8,2823.0,Grain Harvest,203748,CORN
-86.17230219,40.94588314,AULT,CALLOWAY,MUCK17,,On,-459.67,10.62,11/5/2015,No,800.87,52.14,53.53,17.70,5.261,20.00,2919.9,2997.9,Grain Harvest,203748,CORN
-86.17233054,40.94588290,AULT,CALLOWAY,MUCK17,,On,-459.67,10.90,11/5/2015,No,800.81,53.12,54.47,17.60,5.308,20.00,2974.6,3050.4,Grain Harvest,203748,CORN
-86.17235903,40.94588230,AULT,CALLOWAY,MUCK17,,On,-459.67,10.97,11/5/2015,No,800.73,53.22,54.57,17.60,5.333,20.00,2980.1,3056.1,Grain Harvest,203748,CORN
-86.17238776,40.94588195,AULT,CALLOWAY,MUCK17,,On,-459.67,11.76,11/5/2015,No,800.63,56.64,58.23,17.80,5.355,20.00,3171.9,3260.6,Grain Harvest,203748,CORN
-86.17242276,40.94588603,AULT,CALLOWAY,MUCK17,,On,-459.67,13.72,11/5/2015,Yes,800.36,64.68,66.65,18.00,5.458,20.00,3622.0,3732.5,Grain Harvest,203748,CORN
-86.17245166,40.94588652,AULT,CALLOWAY,MUCK17,,On,-459.67,14.44,11/5/2015,Yes,800.34,68.94,71.04,18.00,5.389,20.00,3860.8,3978.5,Grain Harvest,203748,CORN
-86.17248089,40.94588624,AULT,CALLOWAY,MUCK17,,On,-459.67,11.59,11/5/2015,Yes,800.33,54.84,56.10,17.40,5.478,20.00,3071.0,3141.6,Grain Harvest,203748,CORN
-86.17251059,40.94588634,AULT,CALLOWAY,MUCK17,,On,-459.67,15.09,11/5/2015,Yes,800.33,71.01,72.64,17.40,5.507,20.00,3976.6,4068.1,Grain Harvest,203748,CORN
-86.17253947,40.94588659,AULT,CALLOWAY,MUCK17,,On,-459.67,12.73,11/5/2015,Yes,800.33,59.32,60.98,17.80,5.536,20.00,3321.9,3414.9,Grain Harvest,203748,CORN
-86.17256828,40.94588687,AULT,CALLOWAY,MUCK17,,On,-459.67,14.63,11/5/2015,Yes,800.33,68.82,70.84,17.90,5.478,20.00,3854.1,3966.8,Grain Harvest,203748,CORN
-86.17259737,40.94588733,AULT,CALLOWAY,MUCK17,,On,-459.67,18.41,11/5/2015,Yes,800.33,85.92,88.54,18.00,5.514,20.00,4811.7,4958.4,Grain Harvest,203748,CORN
-86.17262658,40.94588826,AULT,CALLOWAY,MUCK17,,On,-459.67,11.58,11/5/2015,Yes,800.33,54.74,56.07,17.50,5.478,20.00,3065.6,3139.9,Grain Harvest,203748,CORN
-86.17265596,40.94588908,AULT,CALLOWAY,MUCK17,,On,-459.67,17.40,11/5/2015,Yes,800.32,81.25,83.52,17.80,5.525,20.00,4549.9,4677.2,Grain Harvest,203748,CORN
-86.17268621,40.94588899,AULT,CALLOWAY,MUCK17,,On,-459.67,15.94,11/5/2015,Yes,800.32,74.92,77.30,18.10,5.467,20.00,4195.5,4328.7,Grain Harvest,203748,CORN
-86.17271596,40.94588903,AULT,CALLOWAY,MUCK17,,On,-459.67,25.52,11/5/2015,Yes,800.32,119.59,123.54,18.20,5.478,20.00,6697.1,6918.2,Grain Harvest,203748,CORN
-86.17274552,40.94588929,AULT,CALLOWAY,MUCK17,,On,-459.67,18.56,11/5/2015,Yes,800.32,86.94,89.92,18.30,5.474,20.00,4868.8,5035.7,Grain Harvest,203748,CORN
-86.17277496,40.94588966,AULT,CALLOWAY,MUCK17,,On,-459.67,20.91,11/5/2015,Yes,800.32,99.03,101.80,17.80,5.447,20.00,5545.7,5700.8,Grain Harvest,203748,CORN
-86.17280417,40.94589016,AULT,CALLOWAY,MUCK17,,On,-459.67,23.68,11/5/2015,Yes,800.32,109.99,113.20,17.90,5.548,20.00,6159.3,6339.4,Grain Harvest,203748,CORN
-86.17283409,40.94589080,AULT,CALLOWAY,MUCK17,,On,-459.67,20.54,11/5/2015,Yes,800.32,96.95,99.91,18.00,5.451,20.00,5429.4,5594.9,Grain Harvest,203748,CORN
-86.17286366,40.94589193,AULT,CALLOWAY,MUCK17,,On,-459.67,27.08,11/5/2015,Yes,800.32,126.17,129.70,17.80,5.536,20.00,7065.3,7263.0,Grain Harvest,203748,CORN
-86.17289316,40.94589278,AULT,CALLOWAY,MUCK17,,On,-459.67,22.12,11/5/2015,Yes,800.32,103.28,105.66,17.40,5.552,20.00,5783.9,5916.9,Grain Harvest,203748,CORN
-86.17291964,40.94589335,AULT,CALLOWAY,MUCK17,,On,-459.67,23.73,11/5/2015,Yes,800.31,132.60,136.81,18.10,4.599,20.00,7425.4,7661.1,Grain Harvest,203748,CORN
-86.17294164,40.94589346,AULT,CALLOWAY,MUCK17,,On,-459.67,19.17,11/5/2015,Yes,800.31,114.84,119.06,18.50,4.270,20.00,6430.8,6667.6,Grain Harvest,203748,CORN
-86.17296459,40.94589362,AULT,CALLOWAY,MUCK17,,On,-459.67,19.74,11/5/2015,Yes,800.31,114.75,118.68,18.30,4.411,20.00,6425.9,6646.1,Grain Harvest,203748,CORN
-86.17298725,40.94589407,AULT,CALLOWAY,MUCK17,,On,-459.67,17.37,11/5/2015,Yes,800.31,102.05,105.16,18.00,4.380,20.00,5714.7,5888.9,Grain Harvest,203748,CORN
-86.17300984,40.94589435,AULT,CALLOWAY,MUCK17,,On,-459.67,17.70,11/5/2015,Yes,800.31,108.00,111.70,18.30,4.203,20.00,6047.8,6255.0,Grain Harvest,203748,CORN
-86.17302672,40.94589382,AULT,CALLOWAY,MUCK17,,On,-459.67,13.66,11/5/2015,Yes,800.32,117.32,121.64,18.50,2.977,20.00,6570.1,6811.9,Grain Harvest,203748,CORN
-86.17304564,40.94589361,AULT,CALLOWAY,MUCK17,,On,-459.67,10.77,11/5/2015,Yes,800.32,76.08,78.88,18.50,3.619,20.00,4260.7,4417.5,Grain Harvest,203748,CORN
-86.17306353,40.94589285,AULT,CALLOWAY,MUCK17,,On,-459.67,13.07,11/5/2015,Yes,800.32,101.75,105.23,18.30,3.293,20.00,5697.7,5893.0,Grain Harvest,203748,CORN
-86.17308393,40.94589223,AULT,CALLOWAY,MUCK17,,On,-459.67,11.81,11/5/2015,Yes,800.32,76.64,79.65,18.70,3.930,20.00,4291.7,4460.6,Grain Harvest,203748,CORN
-86.17310485,40.94589155,AULT,CALLOWAY,MUCK17,,On,-459.67,17.66,11/5/2015,Yes,800.32,117.34,122.11,18.80,3.834,20.00,6571.0,6838.1,Grain Harvest,203748,CORN
-86.17312741,40.94589117,AULT,CALLOWAY,MUCK17,,On,-459.67,18.21,11/5/2015,Yes,800.32,109.57,114.16,18.90,4.230,20.00,6135.8,6393.1,Grain Harvest,203748,CORN
-86.17314949,40.94589069,AULT,CALLOWAY,MUCK17,,On,-459.67,19.83,11/5/2015,Yes,800.33,123.59,128.62,18.80,4.089,20.00,6921.3,7202.6,Grain Harvest,203748,CORN
-86.17317166,40.94589033,AULT,CALLOWAY,MUCK17,,On,-459.67,19.66,11/5/2015,Yes,800.33,121.51,125.37,18.10,4.158,20.00,6804.5,7020.5,Grain Harvest,203748,CORN
-86.17319418,40.94589026,AULT,CALLOWAY,MUCK17,,On,-459.67,20.30,11/5/2015,Yes,800.33,126.54,130.88,18.30,4.114,20.00,7086.3,7329.2,Grain Harvest,203748,CORN
-86.17321614,40.94589005,AULT,CALLOWAY,MUCK17,,On,-459.67,15.22,11/5/2015,Yes,800.33,95.30,98.81,18.50,4.085,20.00,5337.0,5533.4,Grain Harvest,203748,CORN
-86.17323811,40.94588977,AULT,CALLOWAY,MUCK17,,On,-459.67,14.63,11/5/2015,Yes,800.32,94.17,97.40,18.30,3.982,20.00,5273.8,5454.5,Grain Harvest,203748,CORN
-86.17325767,40.94588940,AULT,CALLOWAY,MUCK17,,On,-459.67,16.85,11/5/2015,Yes,800.32,127.18,130.73,17.80,3.418,20.00,7121.9,7321.1,Grain Harvest,203748,CORN
-86.17327495,40.94588928,AULT,CALLOWAY,MUCK17,,On,-459.67,15.35,11/5/2015,Yes,800.32,119.36,123.15,18.10,3.306,20.00,6684.0,6896.2,Grain Harvest,203748,CORN
-86.17329296,40.94588909,AULT,CALLOWAY,MUCK17,,On,-459.67,18.02,11/5/2015,Yes,800.33,138.04,142.77,18.30,3.346,20.00,7730.2,7995.2,Grain Harvest,203748,CORN
-86.17331133,40.94588905,AULT,CALLOWAY,MUCK17,,On,-459.67,18.01,11/5/2015,Yes,800.33,135.25,139.88,18.30,3.414,20.00,7573.7,7833.3,Grain Harvest,203748,CORN
-86.17332960,40.94588905,AULT,CALLOWAY,MUCK17,,On,-459.67,21.67,11/5/2015,Yes,800.33,159.62,164.48,18.00,3.494,20.00,8938.4,9211.0,Grain Harvest,203748,CORN
-86.17334937,40.94587758,AULT,CALLOWAY,MUCK17,,On,-459.67,18.49,11/5/2015,Yes,792.79,132.54,136.08,17.70,3.604,20.00,7422.0,7620.4,Grain Harvest,203748,CORN
-86.17336847,40.94587603,AULT,CALLOWAY,MUCK17,,On,-459.67,21.87,11/5/2015,Yes,792.00,148.58,153.48,18.20,3.778,20.00,8320.2,8594.8,Grain Harvest,203748,CORN
-86.17338942,40.94587584,AULT,CALLOWAY,MUCK17,,On,-459.67,20.16,11/5/2015,Yes,791.96,133.82,138.40,18.30,3.863,20.00,7493.8,7750.6,Grain Harvest,203748,CORN
-86.17341008,40.94587575,AULT,CALLOWAY,MUCK17,,On,-459.67,17.59,11/5/2015,Yes,791.96,117.45,121.18,18.10,3.850,20.00,6577.3,6786.1,Grain Harvest,203748,CORN
-86.17343121,40.94587542,AULT,CALLOWAY,MUCK17,,On,-459.67,19.68,11/5/2015,Yes,791.96,129.70,133.82,18.10,3.899,20.00,7263.3,7493.9,Grain Harvest,203748,CORN
-86.17345223,40.94587517,AULT,CALLOWAY,MUCK17,,On,-459.67,18.39,11/5/2015,Yes,791.91,120.13,123.95,18.10,3.935,20.00,6727.4,6940.9,Grain Harvest,203748,CORN
-86.17347328,40.94587472,AULT,CALLOWAY,MUCK17,,On,-459.67,21.16,11/5/2015,Yes,791.98,138.83,143.59,18.30,3.908,20.00,7774.5,8040.9,Grain Harvest,203748,CORN
-86.17349459,40.94587429,AULT,CALLOWAY,MUCK17,,On,-459.67,18.65,11/5/2015,Yes,791.98,121.55,124.80,17.70,3.964,20.00,6806.9,6988.8,Grain Harvest,203748,CORN
-86.17351594,40.94587358,AULT,CALLOWAY,MUCK17,,On,-459.67,20.05,11/5/2015,Yes,791.98,131.25,135.42,18.10,3.926,20.00,7350.2,7583.5,Grain Harvest,203748,CORN
-86.17353764,40.94587289,AULT,CALLOWAY,MUCK17,,On,-459.67,22.65,11/5/2015,Yes,791.90,148.78,153.88,18.30,3.903,20.00,8331.5,8617.1,Grain Harvest,203748,CORN
-86.17355911,40.94587249,AULT,CALLOWAY,MUCK17,,On,-459.67,21.99,11/5/2015,Yes,791.89,143.61,148.17,18.10,3.935,20.00,8042.2,8297.5,Grain Harvest,203748,CORN
-86.17358038,40.94587188,AULT,CALLOWAY,MUCK17,,On,-459.67,17.37,11/5/2015,Yes,791.90,113.22,115.68,17.30,3.982,20.00,6340.1,6478.1,Grain Harvest,203748,CORN
-86.17360209,40.94587183,AULT,CALLOWAY,MUCK17,,On,-459.67,16.01,11/5/2015,Yes,792.20,102.08,104.81,17.70,4.051,20.00,5716.8,5869.6,Grain Harvest,203748,CORN
-86.17362375,40.94587165,AULT,CALLOWAY,MUCK17,,On,-459.67,16.63,11/5/2015,Yes,792.39,108.29,111.60,18.00,3.953,20.00,6064.5,6249.4,Grain Harvest,203748,CORN
-86.17364539,40.94587143,AULT,CALLOWAY,MUCK17,,On,-459.67,21.15,11/5/2015,Yes,792.69,136.68,140.85,18.00,3.982,20.00,7654.2,7887.5,Grain Harvest,203748,CORN
-86.17366747,40.94587135,AULT,CALLOWAY,MUCK17,,On,-459.67,19.08,11/5/2015,Yes,792.79,124.16,127.33,17.60,3.973,20.00,6953.0,7130.2,Grain Harvest,203748,CORN
-86.17368890,40.94587177,AULT,CALLOWAY,MUCK17,,On,-459.67,22.39,11/5/2015,Yes,792.92,145.74,149.82,17.80,3.964,20.00,8161.6,8389.9,Grain Harvest,203748,CORN
-86.17371094,40.94587245,AULT,CALLOWAY,MUCK17,,On,-459.67,22.33,11/5/2015,Yes,793.02,143.78,148.71,18.30,3.982,20.00,8051.8,8327.8,Grain Harvest,203748,CORN
-86.17373347,40.94587360,AULT,CALLOWAY,MUCK17,,On,-459.67,19.25,11/5/2015,Yes,792.67,118.26,122.61,18.50,4.163,20.00,6622.6,6866.4,Grain Harvest,203748,CORN
-86.17375506,40.94587482,AULT,CALLOWAY,MUCK17,,On,-459.67,18.75,11/5/2015,Yes,792.58,120.54,124.52,18.20,3.993,20.00,6750.1,6972.9,Grain Harvest,203748,CORN
-86.17377510,40.94587642,AULT,CALLOWAY,MUCK17,,On,-459.67,13.81,11/5/2015,Yes,792.34,109.39,112.87,18.10,3.244,20.00,6126.0,6320.5,Grain Harvest,203748,CORN
-86.17378618,40.94587725,AULT,CALLOWAY,MUCK17,,On,-459.67,8.220,11/5/2015,Yes,792.19,142.45,146.97,18.10,1.483,20.00,7977.1,8230.3,Grain Harvest,203748,CORN
-86.17358847,40.94588848,AULT,CALLOWAY,MUCK17,,On,-459.67,1.631,11/5/2015,Yes,791.19,16.46,17.08,18.60,2.532,20.00,921.53,956.63,Grain Harvest,203748,CORN
-86.17360156,40.94589256,AULT,CALLOWAY,MUCK17,,On,-459.67,6.465,11/5/2015,Yes,791.19,63.10,65.51,18.60,2.617,20.00,3533.8,3668.4,Grain Harvest,203748,CORN
-86.17361457,40.94589631,AULT,CALLOWAY,MUCK17,,On,-459.67,7.441,11/5/2015,Yes,791.23,72.79,75.65,18.70,2.608,20.00,4076.2,4236.6,Grain Harvest,203748,CORN
-86.17362789,40.94590007,AULT,CALLOWAY,MUCK17,,On,-459.67,9.959,11/5/2015,Yes,791.20,97.40,100.99,18.50,2.615,20.00,5454.6,5655.4,Grain Harvest,203748,CORN
-86.17364127,40.94590408,AULT,CALLOWAY,MUCK17,,On,-459.67,9.565,11/5/2015,Yes,791.18,95.31,97.50,17.40,2.602,20.00,5337.2,5460.0,Grain Harvest,203748,CORN
-86.17365489,40.94590802,AULT,CALLOWAY,MUCK17,,On,-459.67,12.15,11/5/2015,Yes,791.14,114.37,117.43,17.70,2.745,20.00,6404.8,6576.0,Grain Harvest,203748,CORN
-86.17366812,40.94591212,AULT,CALLOWAY,MUCK17,,On,-459.67,12.88,11/5/2015,Yes,791.15,127.65,131.22,17.80,2.604,20.00,7148.4,7348.4,Grain Harvest,203748,CORN
-86.17368170,40.94591586,AULT,CALLOWAY,MUCK17,,On,-459.67,12.07,11/5/2015,Yes,791.16,116.33,119.59,17.80,2.675,20.00,6514.6,6696.9,Grain Harvest,203748,CORN
-86.17369538,40.94591896,AULT,CALLOWAY,MUCK17,,On,-459.67,10.80,11/5/2015,Yes,791.12,109.57,112.64,17.80,2.543,20.00,6136.1,6307.8,Grain Harvest,203748,CORN
-86.17370967,40.94592145,AULT,CALLOWAY,MUCK17,,On,-459.67,12.47,11/5/2015,Yes,791.03,121.59,123.94,17.10,2.669,20.00,6809.1,6940.5,Grain Harvest,203748,CORN
-86.17372424,40.94592371,AULT,CALLOWAY,MUCK17,,On,-459.67,11.41,11/5/2015,Yes,790.92,113.11,115.58,17.30,2.617,20.00,6334.4,6472.2,Grain Harvest,203748,CORN
-86.17373809,40.94592521,AULT,CALLOWAY,MUCK17,,On,-459.67,7.689,11/5/2015,Yes,790.89,74.32,76.21,17.60,2.675,20.00,4161.7,4267.8,Grain Harvest,203748,CORN
-86.17375243,40.94592601,AULT,CALLOWAY,MUCK17,,On,-459.67,11.49,11/5/2015,Yes,790.85,114.19,117.10,17.60,2.602,20.00,6394.7,6557.7,Grain Harvest,203748,CORN
-86.17376660,40.94592642,AULT,CALLOWAY,MUCK17,,On,-459.67,9.616,11/5/2015,Yes,790.88,94.97,97.51,17.70,2.615,20.00,5318.3,5460.5,Grain Harvest,203748,CORN
-86.17378100,40.94592659,AULT,CALLOWAY,MUCK17,,On,-459.67,9.361,11/5/2015,Yes,790.88,92.65,95.01,17.60,2.613,20.00,5188.1,5320.4,Grain Harvest,203748,CORN
-86.17379531,40.94592686,AULT,CALLOWAY,MUCK17,,On,-459.67,8.712,11/5/2015,Yes,790.88,86.82,88.50,17.10,2.611,20.00,4862.0,4955.8,Grain Harvest,203748,CORN
-86.17380955,40.94592732,AULT,CALLOWAY,MUCK17,,On,-459.67,9.467,11/5/2015,Yes,790.89,94.61,96.67,17.30,2.597,20.00,5298.0,5413.3,Grain Harvest,203748,CORN
-86.17382334,40.94592729,AULT,CALLOWAY,MUCK17,,On,-459.67,14.76,11/5/2015,Yes,791.01,145.22,148.56,17.40,2.635,20.00,8132.1,8319.1,Grain Harvest,203748,CORN
-86.17383667,40.94592712,AULT,CALLOWAY,MUCK17,,On,-459.67,11.41,11/5/2015,Yes,791.02,149.69,153.14,17.40,1.975,20.00,8382.8,8575.6,Grain Harvest,203748,CORN
-86.17384682,40.94592667,AULT,CALLOWAY,MUCK17,,On,-459.67,11.58,11/5/2015,Yes,791.23,130.51,133.51,17.40,2.300,20.00,7308.5,7476.6,Grain Harvest,203748,CORN
-86.17385700,40.94592659,AULT,CALLOWAY,MUCK17,,On,-459.67,5.886,11/5/2015,Yes,791.28,164.56,167.34,16.90,0.933,20.00,9215.5,9370.8,Grain Harvest,203748,CORN
