Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.13938298,40.85125988,AULT,BAIR,BAIR100,,On,-459.67,8.977,10/22/2015,Yes,789.80,63.65,63.65,9.700,3.740,20.00,3564.4,3564.4,Grain Harvest,203748,CORN
-86.13940304,40.85125955,AULT,BAIR,BAIR100,,On,-459.67,8.823,10/22/2015,Yes,789.69,61.85,61.85,10.40,3.783,20.00,3463.8,3463.8,Grain Harvest,203748,CORN
-86.13942302,40.85125905,AULT,BAIR,BAIR100,,On,-459.67,10.23,10/22/2015,Yes,789.63,70.43,70.43,11.20,3.852,20.00,3943.8,3943.8,Grain Harvest,203748,CORN
-86.13944411,40.85125880,AULT,BAIR,BAIR100,,On,-459.67,9.394,10/22/2015,Yes,789.60,62.77,62.77,12.00,3.968,20.00,3515.3,3515.3,Grain Harvest,203748,CORN
-86.13946619,40.85125906,AULT,BAIR,BAIR100,,On,-459.67,12.66,10/22/2015,Yes,789.55,81.86,81.86,12.80,4.100,20.00,4584.4,4584.4,Grain Harvest,203748,CORN
-86.13948944,40.85125931,AULT,BAIR,BAIR100,,On,-459.67,11.05,10/22/2015,Yes,789.47,66.29,66.29,14.40,4.420,20.00,3712.3,3712.3,Grain Harvest,203748,CORN
-86.13951399,40.85125956,AULT,BAIR,BAIR100,,On,-459.67,13.74,10/22/2015,Yes,789.37,81.46,81.46,14.40,4.474,20.00,4561.7,4561.7,Grain Harvest,203748,CORN
-86.13953838,40.85125990,AULT,BAIR,BAIR100,,On,-459.67,11.28,10/22/2015,Yes,789.22,66.92,67.00,15.60,4.465,20.00,3747.7,3752.2,Grain Harvest,203748,CORN
-86.13956302,40.85126003,AULT,BAIR,BAIR100,,On,-459.67,13.20,10/22/2015,Yes,788.98,79.16,79.35,15.70,4.411,20.00,4433.2,4443.7,Grain Harvest,203748,CORN
-86.13958693,40.85125985,AULT,BAIR,BAIR100,,On,-459.67,13.31,10/22/2015,Yes,788.85,79.66,79.94,15.80,4.416,20.00,4461.0,4476.8,Grain Harvest,203748,CORN
-86.13961107,40.85126023,AULT,BAIR,BAIR100,,On,-459.67,13.03,10/22/2015,Yes,788.72,77.20,77.48,15.80,4.460,20.00,4323.3,4338.7,Grain Harvest,203748,CORN
-86.13963522,40.85126043,AULT,BAIR,BAIR100,,On,-459.67,14.28,10/22/2015,Yes,788.68,84.11,84.41,15.80,4.487,20.00,4709.9,4726.7,Grain Harvest,203748,CORN
-86.13965939,40.85126056,AULT,BAIR,BAIR100,,On,-459.67,13.00,10/22/2015,Yes,788.53,76.61,76.88,15.80,4.483,20.00,4290.0,4305.3,Grain Harvest,203748,CORN
-86.13968395,40.85126113,AULT,BAIR,BAIR100,,On,-459.67,15.29,10/22/2015,Yes,788.57,91.89,91.89,14.90,4.411,20.00,5145.8,5145.8,Grain Harvest,203748,CORN
-86.13970782,40.85126139,AULT,BAIR,BAIR100,,On,-459.67,11.82,10/22/2015,Yes,788.85,71.43,71.43,14.90,4.389,20.00,3999.9,3999.9,Grain Harvest,203748,CORN
-86.13973203,40.85126184,AULT,BAIR,BAIR100,,On,-459.67,15.10,10/22/2015,Yes,788.93,91.82,91.82,15.00,4.362,20.00,5142.0,5142.0,Grain Harvest,203748,CORN
-86.13975602,40.85126260,AULT,BAIR,BAIR100,,On,-459.67,11.61,10/22/2015,Yes,788.86,70.99,70.99,15.00,4.337,20.00,3975.5,3975.5,Grain Harvest,203748,CORN
-86.13977956,40.85126319,AULT,BAIR,BAIR100,,On,-459.67,15.35,10/22/2015,Yes,788.93,93.12,93.12,15.00,4.371,20.00,5214.8,5214.8,Grain Harvest,203748,CORN
-86.13980288,40.85126386,AULT,BAIR,BAIR100,,On,-459.67,12.91,10/22/2015,Yes,788.95,80.00,80.00,14.40,4.279,20.00,4479.8,4479.8,Grain Harvest,203748,CORN
-86.13982638,40.85126466,AULT,BAIR,BAIR100,,On,-459.67,13.07,10/22/2015,Yes,789.00,79.79,79.79,14.40,4.344,20.00,4468.3,4468.3,Grain Harvest,203748,CORN
-86.13984968,40.85126540,AULT,BAIR,BAIR100,,On,-459.67,13.76,10/22/2015,Yes,788.99,83.93,83.93,14.60,4.349,20.00,4700.3,4700.3,Grain Harvest,203748,CORN
-86.13987347,40.85126608,AULT,BAIR,BAIR100,,On,-459.67,10.67,10/22/2015,Yes,789.00,64.07,64.07,14.60,4.416,20.00,3587.8,3587.8,Grain Harvest,203748,CORN
-86.13989662,40.85126677,AULT,BAIR,BAIR100,,On,-459.67,11.46,10/22/2015,Yes,789.02,71.00,71.00,14.60,4.279,20.00,3976.0,3976.0,Grain Harvest,203748,CORN
-86.13992035,40.85126748,AULT,BAIR,BAIR100,,On,-459.67,8.607,10/22/2015,Yes,789.02,51.79,51.79,14.50,4.407,20.00,2900.4,2900.4,Grain Harvest,203748,CORN
-86.13994383,40.85126816,AULT,BAIR,BAIR100,,On,-459.67,9.220,10/22/2015,Yes,788.96,56.95,56.95,14.80,4.293,20.00,3189.5,3189.5,Grain Harvest,203748,CORN
-86.13996655,40.85126863,AULT,BAIR,BAIR100,,On,-459.67,7.096,10/22/2015,Yes,788.80,42.66,42.66,15.10,4.411,20.00,2388.9,2388.9,Grain Harvest,203748,CORN
-86.13998995,40.85126953,AULT,BAIR,BAIR100,,On,-459.67,6.691,10/22/2015,Yes,788.58,40.06,40.06,15.10,4.429,20.00,2243.3,2243.3,Grain Harvest,203748,CORN
-86.14001369,40.85127034,AULT,BAIR,BAIR100,,On,-459.67,5.896,10/22/2015,Yes,788.36,35.92,35.92,15.10,4.353,20.00,2011.4,2011.4,Grain Harvest,203748,CORN
-86.14003666,40.85127086,AULT,BAIR,BAIR100,,On,-459.67,5.362,10/22/2015,Yes,788.38,32.40,32.40,15.10,4.389,20.00,1814.3,1814.3,Grain Harvest,203748,CORN
-86.14006017,40.85127127,AULT,BAIR,BAIR100,,On,-459.67,6.844,10/22/2015,Yes,788.33,40.61,40.61,15.10,4.469,20.00,2274.0,2274.0,Grain Harvest,203748,CORN
-86.14008396,40.85127199,AULT,BAIR,BAIR100,,On,-459.67,5.891,10/22/2015,Yes,788.26,34.64,34.64,15.10,4.510,20.00,1939.8,1939.8,Grain Harvest,203748,CORN
-86.14010756,40.85127242,AULT,BAIR,BAIR100,,On,-459.67,4.739,10/22/2015,Yes,788.22,28.63,28.63,14.80,4.389,20.00,1603.5,1603.5,Grain Harvest,203748,CORN
-86.14013145,40.85127248,AULT,BAIR,BAIR100,,On,-459.67,4.227,10/22/2015,Yes,788.11,25.05,25.05,14.90,4.474,20.00,1403.0,1403.0,Grain Harvest,203748,CORN
-86.14015514,40.85127284,AULT,BAIR,BAIR100,,On,-459.67,3.740,10/22/2015,Yes,788.06,22.87,22.87,15.10,4.337,20.00,1280.6,1280.6,Grain Harvest,203748,CORN
-86.14017901,40.85127298,AULT,BAIR,BAIR100,,On,-459.67,2.840,10/22/2015,Yes,788.03,16.82,16.82,15.10,4.478,20.00,941.74,941.74,Grain Harvest,203748,CORN
-86.14020287,40.85127305,AULT,BAIR,BAIR100,,On,-459.67,2.716,10/22/2015,Yes,788.01,15.85,15.85,15.10,4.545,20.00,887.43,887.43,Grain Harvest,203748,CORN
-86.14022679,40.85127339,AULT,BAIR,BAIR100,,On,-459.67,2.192,10/22/2015,Yes,787.99,13.39,13.39,15.20,4.342,20.00,749.79,749.79,Grain Harvest,203748,CORN
-86.14025110,40.85127380,AULT,BAIR,BAIR100,,On,-459.67,2.488,10/22/2015,Yes,787.96,14.34,14.34,15.20,4.599,20.00,803.21,803.21,Grain Harvest,203748,CORN
-86.14027509,40.85127410,AULT,BAIR,BAIR100,,On,-459.67,3.147,10/22/2015,Yes,787.88,18.77,18.77,15.20,4.447,20.00,1050.9,1050.9,Grain Harvest,203748,CORN
-86.14029875,40.85127484,AULT,BAIR,BAIR100,,On,-459.67,3.745,10/22/2015,Yes,787.90,22.72,22.72,15.20,4.371,20.00,1272.2,1272.2,Grain Harvest,203748,CORN
-86.14032269,40.85127548,AULT,BAIR,BAIR100,,On,-459.67,4.401,10/22/2015,Yes,787.93,25.70,25.70,15.30,4.541,20.00,1439.2,1439.2,Grain Harvest,203748,CORN
-86.14034679,40.85127596,AULT,BAIR,BAIR100,,On,-459.67,5.967,10/22/2015,Yes,787.91,35.40,35.40,15.30,4.469,20.00,1982.6,1982.6,Grain Harvest,203748,CORN
-86.14037104,40.85127651,AULT,BAIR,BAIR100,,On,-459.67,6.788,10/22/2015,Yes,787.84,40.27,40.27,15.30,4.469,20.00,2255.4,2255.4,Grain Harvest,203748,CORN
-86.14039530,40.85127703,AULT,BAIR,BAIR100,,On,-459.67,4.552,10/22/2015,Yes,787.72,26.98,26.98,15.30,4.474,20.00,1510.9,1510.9,Grain Harvest,203748,CORN
-86.14041893,40.85127732,AULT,BAIR,BAIR100,,On,-459.67,6.098,10/22/2015,Yes,787.68,37.63,37.63,15.30,4.297,20.00,2107.4,2107.4,Grain Harvest,203748,CORN
-86.14044337,40.85127801,AULT,BAIR,BAIR100,,On,-459.67,5.286,10/22/2015,Yes,787.59,30.78,30.78,14.70,4.554,20.00,1723.6,1723.6,Grain Harvest,203748,CORN
-86.14046733,40.85127849,AULT,BAIR,BAIR100,,On,-459.67,6.205,10/22/2015,Yes,787.50,37.37,37.37,14.70,4.402,20.00,2092.9,2092.9,Grain Harvest,203748,CORN
-86.14049081,40.85127859,AULT,BAIR,BAIR100,,On,-459.67,5.169,10/22/2015,Yes,787.50,30.76,30.76,14.90,4.456,20.00,1722.7,1722.7,Grain Harvest,203748,CORN
-86.14051494,40.85127880,AULT,BAIR,BAIR100,,On,-459.67,5.197,10/22/2015,Yes,787.40,31.24,31.24,14.90,4.411,20.00,1749.5,1749.5,Grain Harvest,203748,CORN
-86.14053915,40.85127887,AULT,BAIR,BAIR100,,On,-459.67,4.536,10/22/2015,Yes,787.29,26.36,26.36,14.90,4.563,20.00,1476.3,1476.3,Grain Harvest,203748,CORN
-86.14056267,40.85127903,AULT,BAIR,BAIR100,,On,-459.67,4.062,10/22/2015,Yes,787.27,24.17,24.17,14.90,4.456,20.00,1353.7,1353.7,Grain Harvest,203748,CORN
-86.14058616,40.85127927,AULT,BAIR,BAIR100,,On,-459.67,5.891,10/22/2015,Yes,786.98,35.41,35.41,14.90,4.411,20.00,1983.2,1983.2,Grain Harvest,203748,CORN
-86.14060969,40.85127932,AULT,BAIR,BAIR100,,On,-459.67,5.488,10/22/2015,Yes,786.87,32.86,32.86,15.00,4.429,20.00,1840.0,1840.0,Grain Harvest,203748,CORN
-86.14063267,40.85127970,AULT,BAIR,BAIR100,,On,-459.67,6.162,10/22/2015,Yes,786.86,36.97,36.97,15.00,4.420,20.00,2070.3,2070.3,Grain Harvest,203748,CORN
-86.14065597,40.85128005,AULT,BAIR,BAIR100,,On,-459.67,5.779,10/22/2015,Yes,786.90,34.95,34.95,15.00,4.384,20.00,1957.2,1957.2,Grain Harvest,203748,CORN
-86.14068005,40.85127984,AULT,BAIR,BAIR100,,On,-459.67,4.331,10/22/2015,Yes,786.85,24.88,24.88,15.10,4.617,20.00,1393.1,1393.1,Grain Harvest,203748,CORN
-86.14070535,40.85127965,AULT,BAIR,BAIR100,,On,-459.67,3.651,10/22/2015,Yes,786.85,20.25,20.25,15.10,4.780,20.00,1134.2,1134.2,Grain Harvest,203748,CORN
-86.14073101,40.85127953,AULT,BAIR,BAIR100,,On,-459.67,4.712,10/22/2015,Yes,786.84,26.20,26.20,15.00,4.769,20.00,1467.3,1467.3,Grain Harvest,203748,CORN
-86.14075658,40.85127962,AULT,BAIR,BAIR100,,On,-459.67,9.696,10/22/2015,Yes,786.86,54.50,54.50,14.60,4.718,20.00,3052.0,3052.0,Grain Harvest,203748,CORN
-86.14078263,40.85127999,AULT,BAIR,BAIR100,,On,-459.67,9.314,10/22/2015,Yes,786.82,50.76,50.76,14.90,4.865,20.00,2842.8,2842.8,Grain Harvest,203748,CORN
-86.14080766,40.85128031,AULT,BAIR,BAIR100,,On,-459.67,11.98,10/22/2015,Yes,786.88,67.42,67.42,15.00,4.713,20.00,3775.3,3775.3,Grain Harvest,203748,CORN
-86.14083285,40.85128048,AULT,BAIR,BAIR100,,On,-459.67,11.24,10/22/2015,Yes,786.90,63.91,63.91,15.10,4.664,20.00,3579.0,3579.0,Grain Harvest,203748,CORN
-86.14085859,40.85128068,AULT,BAIR,BAIR100,,On,-459.67,15.17,10/22/2015,Yes,786.92,85.42,85.42,15.10,4.709,20.00,4783.4,4783.4,Grain Harvest,203748,CORN
-86.14088342,40.85128034,AULT,BAIR,BAIR100,,On,-459.67,15.08,10/22/2015,Yes,787.05,82.32,82.32,14.90,4.856,20.00,4610.1,4610.1,Grain Harvest,203748,CORN
-86.14090888,40.85128005,AULT,BAIR,BAIR100,,On,-459.67,14.06,10/22/2015,Yes,787.10,80.91,80.91,14.90,4.608,20.00,4530.7,4530.7,Grain Harvest,203748,CORN
-86.14093400,40.85127988,AULT,BAIR,BAIR100,,On,-459.67,16.46,10/22/2015,Yes,787.21,92.87,92.87,15.10,4.700,20.00,5200.5,5200.5,Grain Harvest,203748,CORN
-86.14095923,40.85127956,AULT,BAIR,BAIR100,,On,-459.67,14.85,10/22/2015,Yes,787.29,82.94,82.94,15.30,4.747,20.00,4644.8,4644.8,Grain Harvest,203748,CORN
-86.14098452,40.85127955,AULT,BAIR,BAIR100,,On,-459.67,14.45,10/22/2015,Yes,787.39,79.47,79.47,15.30,4.823,20.00,4450.2,4450.2,Grain Harvest,203748,CORN
-86.14100976,40.85127957,AULT,BAIR,BAIR100,,On,-459.67,12.08,10/22/2015,Yes,787.52,63.89,63.89,15.30,5.015,20.00,3577.6,3577.6,Grain Harvest,203748,CORN
-86.14103527,40.85127951,AULT,BAIR,BAIR100,,On,-459.67,16.26,10/22/2015,Yes,787.55,90.41,90.41,14.70,4.769,20.00,5063.1,5063.1,Grain Harvest,203748,CORN
-86.14106101,40.85127956,AULT,BAIR,BAIR100,,On,-459.67,14.17,10/22/2015,Yes,787.56,78.95,78.95,14.90,4.760,20.00,4421.4,4421.4,Grain Harvest,203748,CORN
-86.14108667,40.85127927,AULT,BAIR,BAIR100,,On,-459.67,15.36,10/22/2015,Yes,787.55,86.31,86.31,15.00,4.718,20.00,4833.4,4833.4,Grain Harvest,203748,CORN
-86.14111258,40.85127904,AULT,BAIR,BAIR100,,On,-459.67,12.45,10/22/2015,Yes,787.51,67.85,67.85,15.00,4.865,20.00,3799.7,3799.7,Grain Harvest,203748,CORN
-86.14113827,40.85127900,AULT,BAIR,BAIR100,,On,-459.67,10.31,10/22/2015,Yes,787.41,57.86,57.86,15.10,4.727,20.00,3240.0,3240.0,Grain Harvest,203748,CORN
-86.14116362,40.85127895,AULT,BAIR,BAIR100,,On,-459.67,11.31,10/22/2015,Yes,787.38,64.54,64.54,14.60,4.646,20.00,3614.1,3614.1,Grain Harvest,203748,CORN
-86.14118909,40.85127830,AULT,BAIR,BAIR100,,On,-459.67,10.15,10/22/2015,Yes,787.41,56.21,56.21,14.70,4.789,20.00,3147.9,3147.9,Grain Harvest,203748,CORN
-86.14121496,40.85127763,AULT,BAIR,BAIR100,,On,-459.67,12.07,10/22/2015,Yes,787.27,67.10,67.10,14.70,4.769,20.00,3757.7,3757.7,Grain Harvest,203748,CORN
-86.14123800,40.85127644,AULT,BAIR,BAIR100,,On,-459.67,8.457,10/22/2015,Yes,787.18,55.42,55.42,14.80,4.047,20.00,3103.5,3103.5,Grain Harvest,203748,CORN
-86.14125745,40.85127584,AULT,BAIR,BAIR100,,On,-459.67,10.10,10/22/2015,Yes,787.10,77.18,77.18,14.90,3.472,20.00,4321.8,4321.8,Grain Harvest,203748,CORN
-86.14127466,40.85127510,AULT,BAIR,BAIR100,,On,-459.67,7.028,10/22/2015,Yes,787.25,57.46,57.46,14.40,3.244,20.00,3217.5,3217.5,Grain Harvest,203748,CORN
-86.14129238,40.85127417,AULT,BAIR,BAIR100,,On,-459.67,7.572,10/22/2015,Yes,787.27,61.02,61.02,14.70,3.291,20.00,3417.1,3417.1,Grain Harvest,203748,CORN
-86.14131040,40.85127353,AULT,BAIR,BAIR100,,On,-459.67,7.480,10/22/2015,Yes,787.09,60.16,60.16,14.80,3.297,20.00,3368.9,3368.9,Grain Harvest,203748,CORN
-86.14132839,40.85127345,AULT,BAIR,BAIR100,,On,-459.67,6.981,10/22/2015,Yes,787.00,56.49,56.49,14.80,3.277,20.00,3163.3,3163.3,Grain Harvest,203748,CORN
-86.14134532,40.85127436,AULT,BAIR,BAIR100,,On,-459.67,6.311,10/22/2015,Yes,787.10,51.63,51.63,14.80,3.241,20.00,2891.4,2891.4,Grain Harvest,203748,CORN
-86.14136282,40.85127621,AULT,BAIR,BAIR100,,On,-459.67,6.308,10/22/2015,Yes,787.18,51.86,51.86,14.90,3.226,20.00,2904.0,2904.0,Grain Harvest,203748,CORN
-86.14138038,40.85127894,AULT,BAIR,BAIR100,,On,-459.67,8.195,10/22/2015,Yes,787.19,66.91,66.91,14.90,3.248,20.00,3746.7,3746.7,Grain Harvest,203748,CORN
-86.14139769,40.85128316,AULT,BAIR,BAIR100,,On,-459.67,8.195,10/22/2015,Yes,787.06,63.58,63.58,14.90,3.418,20.00,3560.4,3560.4,Grain Harvest,203748,CORN
-86.14141414,40.85128858,AULT,BAIR,BAIR100,,On,-459.67,6.210,10/22/2015,Yes,786.87,49.28,49.28,14.70,3.342,20.00,2759.4,2759.4,Grain Harvest,203748,CORN
-86.14142901,40.85129528,AULT,BAIR,BAIR100,,On,-459.67,7.891,10/22/2015,Yes,786.79,64.56,64.56,14.40,3.241,20.00,3615.3,3615.3,Grain Harvest,203748,CORN
-86.14144344,40.85130310,AULT,BAIR,BAIR100,,On,-459.67,7.231,10/22/2015,Yes,786.71,58.28,58.28,14.70,3.291,20.00,3263.4,3263.4,Grain Harvest,203748,CORN
-86.14145705,40.85131196,AULT,BAIR,BAIR100,,On,-459.67,7.038,10/22/2015,Yes,786.59,56.91,56.91,14.90,3.279,20.00,3186.8,3186.8,Grain Harvest,203748,CORN
-86.14146903,40.85132163,AULT,BAIR,BAIR100,,On,-459.67,7.597,10/22/2015,Yes,786.53,61.22,61.22,14.90,3.291,20.00,3428.5,3428.5,Grain Harvest,203748,CORN
-86.14148071,40.85133237,AULT,BAIR,BAIR100,,On,-459.67,8.519,10/22/2015,Yes,786.33,68.19,68.19,14.90,3.313,20.00,3818.4,3818.4,Grain Harvest,203748,CORN
-86.14149037,40.85134328,AULT,BAIR,BAIR100,,On,-459.67,8.673,10/22/2015,Yes,786.26,77.19,77.19,15.00,2.980,20.00,4322.7,4322.7,Grain Harvest,203748,CORN
-86.14149763,40.85135344,AULT,BAIR,BAIR100,,On,-459.67,8.146,10/22/2015,Yes,786.30,72.44,72.44,14.90,2.982,20.00,4056.6,4056.6,Grain Harvest,203748,CORN
-86.14150385,40.85136518,AULT,BAIR,BAIR100,,On,-459.67,7.823,10/22/2015,Yes,786.28,67.05,67.05,14.60,3.094,20.00,3755.0,3755.0,Grain Harvest,203748,CORN
-86.14150946,40.85137760,AULT,BAIR,BAIR100,,On,-459.67,6.256,10/22/2015,Yes,786.16,51.40,51.40,14.80,3.228,20.00,2878.2,2878.2,Grain Harvest,203748,CORN
-86.14151380,40.85139141,AULT,BAIR,BAIR100,,On,-459.67,7.729,10/22/2015,Yes,786.01,56.52,56.52,14.90,3.626,20.00,3165.2,3165.2,Grain Harvest,203748,CORN
-86.14151753,40.85140597,AULT,BAIR,BAIR100,,On,-459.67,8.146,10/22/2015,Yes,785.88,60.16,60.16,14.90,3.590,20.00,3369.1,3369.1,Grain Harvest,203748,CORN
-86.14152053,40.85142033,AULT,BAIR,BAIR100,,On,-459.67,9.452,10/22/2015,Yes,785.82,69.42,69.42,15.00,3.610,20.00,3887.6,3887.6,Grain Harvest,203748,CORN
-86.14152271,40.85143476,AULT,BAIR,BAIR100,,On,-459.67,9.579,10/22/2015,Yes,785.85,70.53,70.53,15.10,3.601,20.00,3949.5,3949.5,Grain Harvest,203748,CORN
-86.14152503,40.85144937,AULT,BAIR,BAIR100,,On,-459.67,8.370,10/22/2015,Yes,785.80,61.90,61.90,14.90,3.586,20.00,3466.5,3466.5,Grain Harvest,203748,CORN
-86.14152648,40.85146492,AULT,BAIR,BAIR100,,On,-459.67,7.471,10/22/2015,Yes,785.82,49.53,49.53,15.20,4.000,20.00,2773.7,2773.7,Grain Harvest,203748,CORN
-86.14152790,40.85148199,AULT,BAIR,BAIR100,,On,-459.67,7.647,10/22/2015,Yes,785.70,48.09,48.09,15.30,4.217,20.00,2693.3,2693.3,Grain Harvest,203748,CORN
-86.14152857,40.85149894,AULT,BAIR,BAIR100,,On,-459.67,10.16,10/22/2015,Yes,785.69,64.72,64.72,15.30,4.163,20.00,3624.3,3624.3,Grain Harvest,203748,CORN
-86.14152953,40.85151578,AULT,BAIR,BAIR100,,On,-459.67,7.045,10/22/2015,Yes,785.66,44.35,44.35,15.30,4.212,20.00,2483.8,2483.8,Grain Harvest,203748,CORN
-86.14153040,40.85153291,AULT,BAIR,BAIR100,,On,-459.67,8.178,10/22/2015,Yes,785.59,52.66,52.66,15.30,4.118,20.00,2949.1,2949.1,Grain Harvest,203748,CORN
-86.14153134,40.85154986,AULT,BAIR,BAIR100,,On,-459.67,5.652,10/22/2015,Yes,785.53,35.43,35.43,15.40,4.230,20.00,1984.2,1984.2,Grain Harvest,203748,CORN
-86.14153208,40.85156685,AULT,BAIR,BAIR100,,On,-459.67,7.773,10/22/2015,Yes,785.39,49.57,49.57,15.30,4.158,20.00,2775.9,2775.9,Grain Harvest,203748,CORN
-86.14153255,40.85158338,AULT,BAIR,BAIR100,,On,-459.67,9.463,10/22/2015,Yes,785.43,61.07,61.07,15.10,4.109,20.00,3419.9,3419.9,Grain Harvest,203748,CORN
-86.14153301,40.85160028,AULT,BAIR,BAIR100,,On,-459.67,7.428,10/22/2015,Yes,785.37,48.12,48.12,15.30,4.094,20.00,2694.8,2694.8,Grain Harvest,203748,CORN
-86.14153380,40.85161750,AULT,BAIR,BAIR100,,On,-459.67,10.28,10/22/2015,Yes,785.28,66.67,66.67,15.30,4.089,20.00,3733.5,3733.5,Grain Harvest,203748,CORN
-86.14153440,40.85163400,AULT,BAIR,BAIR100,,On,-459.67,10.30,10/22/2015,Yes,785.27,65.31,65.31,15.40,4.183,20.00,3657.5,3657.5,Grain Harvest,203748,CORN
-86.14153466,40.85165103,AULT,BAIR,BAIR100,,On,-459.67,12.53,10/22/2015,Yes,785.22,81.34,81.34,15.40,4.085,20.00,4555.1,4555.1,Grain Harvest,203748,CORN
