Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18035474,40.97682330,AULT,HOME,PRESSEL37,,On,-459.67,11.35,10/8/2015,Yes,825.00,80.78,80.78,7.000,1.986,35.00,4847.0,4847.0,Grain Harvest,203748,SOYBEANS
-86.18035510,40.97681544,AULT,HOME,PRESSEL37,,On,-459.67,13.05,10/8/2015,Yes,824.95,92.60,92.60,7.700,1.993,35.00,5556.3,5556.3,Grain Harvest,203748,SOYBEANS
-86.18035526,40.97680695,AULT,HOME,PRESSEL37,,On,-459.67,9.457,10/8/2015,Yes,824.86,67.64,67.64,8.200,1.977,35.00,4058.3,4058.3,Grain Harvest,203748,SOYBEANS
-86.18035501,40.97679922,AULT,HOME,PRESSEL37,,On,-459.67,8.319,10/8/2015,Yes,824.80,63.14,63.14,8.600,1.863,35.00,3788.4,3788.4,Grain Harvest,203748,SOYBEANS
-86.18035510,40.97679422,AULT,HOME,PRESSEL37,,On,-459.67,6.759,10/8/2015,Yes,824.80,64.17,64.17,8.900,1.490,35.00,3850.0,3850.0,Grain Harvest,203748,SOYBEANS
-86.18035510,40.97679422,AULT,HOME,PRESSEL37,,On,-459.67,5.826,10/8/2015,Yes,824.80,186.03,186.03,9.100,0.443,35.00,11162,11162,Grain Harvest,203748,SOYBEANS
-86.18035516,40.97679671,AULT,HOME,PRESSEL37,,On,-459.67,4.033,10/8/2015,Yes,824.77,71.63,71.63,9.300,0.796,35.00,4297.9,4297.9,Grain Harvest,203748,SOYBEANS
-86.18035527,40.97680160,AULT,HOME,PRESSEL37,,On,-459.67,3.295,10/8/2015,Yes,824.77,41.75,41.75,9.400,1.116,35.00,2505.2,2505.2,Grain Harvest,203748,SOYBEANS
-86.18042230,40.97690424,AULT,HOME,PRESSEL37,,On,-459.67,6.958,10/8/2015,Yes,824.61,131.46,131.46,10.40,1.743,15.04,7887.4,7887.4,Grain Harvest,203748,SOYBEANS
-86.18043052,40.97690735,AULT,HOME,PRESSEL37,,On,-459.67,8.247,10/8/2015,Yes,824.66,121.19,121.19,10.60,1.620,20.80,7271.7,7271.7,Grain Harvest,203748,SOYBEANS
-86.18043881,40.97691047,AULT,HOME,PRESSEL37,,On,-459.67,8.588,10/8/2015,Yes,824.69,95.00,95.00,10.90,1.736,25.78,5700.1,5700.1,Grain Harvest,203748,SOYBEANS
-86.18044675,40.97691372,AULT,HOME,PRESSEL37,,On,-459.67,8.401,10/8/2015,Yes,824.73,77.30,77.30,11.20,1.678,32.06,4638.2,4638.2,Grain Harvest,203748,SOYBEANS
-86.18045461,40.97691690,AULT,HOME,PRESSEL37,,On,-459.67,8.667,10/8/2015,Yes,824.83,70.70,70.70,11.40,1.734,35.00,4242.3,4242.3,Grain Harvest,203748,SOYBEANS
-86.18046256,40.97692023,AULT,HOME,PRESSEL37,,On,-459.67,6.936,10/8/2015,Yes,824.88,58.31,58.31,11.70,1.682,35.00,3498.8,3498.8,Grain Harvest,203748,SOYBEANS
-86.18047038,40.97692347,AULT,HOME,PRESSEL37,,On,-459.67,9.049,10/8/2015,Yes,824.95,76.49,76.49,12.00,1.673,35.00,4589.3,4589.3,Grain Harvest,203748,SOYBEANS
-86.18047833,40.97692704,AULT,HOME,PRESSEL37,,On,-459.67,8.133,10/8/2015,Yes,825.02,65.92,65.92,12.30,1.745,35.00,3955.5,3955.5,Grain Harvest,203748,SOYBEANS
-86.18048599,40.97693037,AULT,HOME,PRESSEL37,,On,-459.67,8.552,10/8/2015,Yes,825.11,72.29,72.29,12.50,1.673,35.00,4337.1,4337.1,Grain Harvest,203748,SOYBEANS
-86.18049389,40.97693374,AULT,HOME,PRESSEL37,,On,-459.67,8.563,10/8/2015,Yes,825.18,72.00,72.00,12.90,1.682,35.00,4319.7,4319.7,Grain Harvest,203748,SOYBEANS
-86.18050211,40.97693727,AULT,HOME,PRESSEL37,,On,-459.67,10.02,10/8/2015,Yes,825.22,81.15,81.24,13.10,1.745,35.00,4868.8,4874.4,Grain Harvest,203748,SOYBEANS
-86.18051111,40.97694107,AULT,HOME,PRESSEL37,,On,-459.67,9.481,10/8/2015,Yes,825.25,69.55,69.79,13.30,1.922,35.00,4172.7,4187.2,Grain Harvest,203748,SOYBEANS
-86.18052035,40.97694489,AULT,HOME,PRESSEL37,,On,-459.67,9.535,10/8/2015,Yes,825.32,67.19,67.58,13.50,1.995,35.00,4031.6,4054.9,Grain Harvest,203748,SOYBEANS
-86.18053053,40.97694873,AULT,HOME,PRESSEL37,,On,-459.67,10.63,10/8/2015,Yes,825.35,72.80,73.31,13.60,2.051,35.00,4368.1,4398.4,Grain Harvest,203748,SOYBEANS
-86.18054090,40.97695210,AULT,HOME,PRESSEL37,,On,-459.67,10.22,10/8/2015,Yes,825.40,68.24,68.71,13.60,2.103,35.00,4094.4,4122.8,Grain Harvest,203748,SOYBEANS
-86.18055124,40.97695483,AULT,HOME,PRESSEL37,,On,-459.67,12.26,10/8/2015,Yes,825.47,81.48,82.05,13.60,2.114,35.00,4889.0,4923.0,Grain Harvest,203748,SOYBEANS
-86.18056266,40.97695707,AULT,HOME,PRESSEL37,,On,-459.67,12.19,10/8/2015,Yes,825.52,76.54,77.16,13.70,2.235,35.00,4592.3,4629.5,Grain Harvest,203748,SOYBEANS
-86.18057520,40.97695921,AULT,HOME,PRESSEL37,,On,-459.67,12.26,10/8/2015,Yes,825.52,72.91,73.50,13.70,2.360,35.00,4374.5,4410.0,Grain Harvest,203748,SOYBEANS
-86.18058763,40.97696051,AULT,HOME,PRESSEL37,,On,-459.67,12.11,10/8/2015,Yes,825.61,73.76,74.36,13.70,2.304,35.00,4425.8,4461.7,Grain Harvest,203748,SOYBEANS
-86.18060011,40.97696118,AULT,HOME,PRESSEL37,,On,-459.67,12.29,10/8/2015,Yes,825.72,75.37,75.72,13.40,2.295,35.00,4522.3,4543.2,Grain Harvest,203748,SOYBEANS
-86.18061250,40.97696150,AULT,HOME,PRESSEL37,,On,-459.67,12.08,10/8/2015,Yes,825.78,74.27,74.27,12.90,2.300,35.00,4456.1,4456.1,Grain Harvest,203748,SOYBEANS
-86.18062545,40.97696173,AULT,HOME,PRESSEL37,,On,-459.67,12.28,10/8/2015,Yes,825.88,71.35,71.43,13.10,2.432,35.00,4280.8,4285.7,Grain Harvest,203748,SOYBEANS
-86.18063812,40.97696238,AULT,HOME,PRESSEL37,,On,-459.67,12.80,10/8/2015,Yes,825.96,76.82,76.91,13.10,2.353,35.00,4609.4,4614.7,Grain Harvest,203748,SOYBEANS
-86.18065130,40.97696305,AULT,HOME,PRESSEL37,,On,-459.67,11.34,10/8/2015,Yes,826.04,65.76,65.91,13.20,2.434,35.00,3945.7,3954.8,Grain Harvest,203748,SOYBEANS
-86.18066454,40.97696365,AULT,HOME,PRESSEL37,,On,-459.67,13.61,10/8/2015,Yes,826.14,79.60,79.60,13.00,2.418,35.00,4775.9,4775.9,Grain Harvest,203748,SOYBEANS
-86.18067772,40.97696419,AULT,HOME,PRESSEL37,,On,-459.67,14.40,10/8/2015,Yes,826.21,82.18,82.18,12.70,2.479,35.00,4930.6,4930.6,Grain Harvest,203748,SOYBEANS
-86.18069082,40.97696421,AULT,HOME,PRESSEL37,,On,-459.67,13.12,10/8/2015,Yes,826.32,76.34,76.34,13.00,2.432,35.00,4580.3,4580.3,Grain Harvest,203748,SOYBEANS
-86.18070398,40.97696388,AULT,HOME,PRESSEL37,,On,-459.67,13.36,10/8/2015,Yes,826.41,76.13,76.22,13.10,2.479,35.00,4568.0,4573.3,Grain Harvest,203748,SOYBEANS
-86.18071728,40.97696352,AULT,HOME,PRESSEL37,,On,-459.67,13.54,10/8/2015,Yes,826.45,78.64,78.73,13.10,2.432,35.00,4718.6,4724.0,Grain Harvest,203748,SOYBEANS
-86.18073036,40.97696329,AULT,HOME,PRESSEL37,,On,-459.67,12.85,10/8/2015,Yes,826.53,75.07,75.07,12.70,2.420,35.00,4504.1,4504.1,Grain Harvest,203748,SOYBEANS
-86.18074388,40.97696292,AULT,HOME,PRESSEL37,,On,-459.67,12.53,10/8/2015,Yes,826.65,69.42,69.42,12.90,2.552,35.00,4165.4,4165.4,Grain Harvest,203748,SOYBEANS
-86.18075720,40.97696297,AULT,HOME,PRESSEL37,,On,-459.67,14.57,10/8/2015,Yes,826.68,82.95,83.05,13.10,2.481,35.00,4977.1,4982.8,Grain Harvest,203748,SOYBEANS
-86.18077070,40.97696341,AULT,HOME,PRESSEL37,,On,-459.67,12.43,10/8/2015,Yes,826.74,70.70,70.78,13.10,2.483,35.00,4242.1,4247.0,Grain Harvest,203748,SOYBEANS
-86.18078410,40.97696367,AULT,HOME,PRESSEL37,,On,-459.67,13.78,10/8/2015,Yes,826.77,76.07,76.25,13.20,2.557,35.00,4564.5,4575.0,Grain Harvest,203748,SOYBEANS
-86.18079781,40.97696380,AULT,HOME,PRESSEL37,,On,-459.67,12.19,10/8/2015,Yes,826.92,67.77,67.77,12.80,2.543,35.00,4066.0,4066.0,Grain Harvest,203748,SOYBEANS
-86.18081173,40.97696394,AULT,HOME,PRESSEL37,,On,-459.67,12.94,10/8/2015,Yes,827.01,70.06,70.06,12.80,2.613,35.00,4203.5,4203.5,Grain Harvest,203748,SOYBEANS
-86.18082600,40.97696404,AULT,HOME,PRESSEL37,,On,-459.67,12.49,10/8/2015,Yes,827.14,66.17,66.17,12.90,2.669,35.00,3970.1,3970.1,Grain Harvest,203748,SOYBEANS
-86.18084031,40.97696411,AULT,HOME,PRESSEL37,,On,-459.67,15.34,10/8/2015,Yes,827.20,83.20,83.20,13.00,2.608,35.00,4991.7,4991.7,Grain Harvest,203748,SOYBEANS
-86.18085504,40.97696412,AULT,HOME,PRESSEL37,,On,-459.67,14.82,10/8/2015,Yes,827.30,76.63,76.72,13.10,2.731,35.00,4597.7,4603.0,Grain Harvest,203748,SOYBEANS
-86.18086906,40.97696397,AULT,HOME,PRESSEL37,,On,-459.67,13.94,10/8/2015,Yes,827.48,75.52,75.52,13.00,2.611,35.00,4530.9,4530.9,Grain Harvest,203748,SOYBEANS
-86.18088337,40.97696372,AULT,HOME,PRESSEL37,,On,-459.67,15.86,10/8/2015,Yes,827.64,83.44,83.44,12.70,2.689,35.00,5006.5,5006.5,Grain Harvest,203748,SOYBEANS
-86.18089762,40.97696344,AULT,HOME,PRESSEL37,,On,-459.67,14.09,10/8/2015,Yes,827.73,75.11,75.11,13.00,2.653,35.00,4506.3,4506.3,Grain Harvest,203748,SOYBEANS
-86.18091195,40.97696317,AULT,HOME,PRESSEL37,,On,-459.67,16.23,10/8/2015,Yes,827.88,85.65,85.74,13.10,2.678,35.00,5138.7,5144.6,Grain Harvest,203748,SOYBEANS
-86.18092598,40.97696293,AULT,HOME,PRESSEL37,,On,-459.67,14.64,10/8/2015,Yes,828.02,79.18,79.27,13.10,2.613,35.00,4750.6,4756.1,Grain Harvest,203748,SOYBEANS
-86.18094029,40.97696247,AULT,HOME,PRESSEL37,,On,-459.67,13.70,10/8/2015,Yes,828.12,72.61,72.77,13.20,2.662,35.00,4356.3,4366.4,Grain Harvest,203748,SOYBEANS
-86.18095457,40.97696244,AULT,HOME,PRESSEL37,,On,-459.67,13.34,10/8/2015,Yes,828.18,72.02,72.02,12.80,2.619,35.00,4321.4,4321.4,Grain Harvest,203748,SOYBEANS
-86.18096873,40.97696240,AULT,HOME,PRESSEL37,,On,-459.67,13.85,10/8/2015,Yes,828.34,73.18,73.18,12.90,2.678,35.00,4390.8,4390.8,Grain Harvest,203748,SOYBEANS
-86.18098285,40.97696226,AULT,HOME,PRESSEL37,,On,-459.67,16.42,10/8/2015,Yes,828.44,86.92,87.02,13.10,2.669,35.00,5215.1,5221.2,Grain Harvest,203748,SOYBEANS
-86.18099712,40.97696195,AULT,HOME,PRESSEL37,,On,-459.67,12.13,10/8/2015,Yes,828.60,65.86,65.94,13.10,2.602,35.00,3951.9,3956.4,Grain Harvest,203748,SOYBEANS
-86.18101109,40.97696173,AULT,HOME,PRESSEL37,,On,-459.67,14.31,10/8/2015,Yes,828.70,77.44,77.53,13.10,2.611,35.00,4646.7,4652.0,Grain Harvest,203748,SOYBEANS
-86.18102541,40.97696162,AULT,HOME,PRESSEL37,,On,-459.67,13.99,10/8/2015,Yes,828.79,75.86,75.86,12.90,2.608,35.00,4551.6,4551.6,Grain Harvest,203748,SOYBEANS
-86.18103954,40.97696155,AULT,HOME,PRESSEL37,,On,-459.67,13.94,10/8/2015,Yes,828.84,75.60,75.60,12.80,2.608,35.00,4536.2,4536.2,Grain Harvest,203748,SOYBEANS
-86.18105367,40.97696146,AULT,HOME,PRESSEL37,,On,-459.67,14.18,10/8/2015,Yes,828.93,76.83,76.83,12.90,2.611,35.00,4609.5,4609.5,Grain Harvest,203748,SOYBEANS
-86.18106753,40.97696137,AULT,HOME,PRESSEL37,,On,-459.67,14.32,10/8/2015,Yes,828.99,79.32,79.32,13.00,2.552,35.00,4759.4,4759.4,Grain Harvest,203748,SOYBEANS
-86.18108134,40.97696134,AULT,HOME,PRESSEL37,,On,-459.67,13.77,10/8/2015,Yes,829.10,74.56,74.65,13.10,2.608,35.00,4473.7,4478.9,Grain Harvest,203748,SOYBEANS
-86.18109528,40.97696127,AULT,HOME,PRESSEL37,,On,-459.67,14.95,10/8/2015,Yes,829.17,81.09,81.19,13.10,2.604,35.00,4865.7,4871.3,Grain Harvest,203748,SOYBEANS
-86.18110935,40.97696129,AULT,HOME,PRESSEL37,,On,-459.67,14.87,10/8/2015,Yes,829.27,78.45,78.45,12.80,2.680,35.00,4707.3,4707.3,Grain Harvest,203748,SOYBEANS
-86.18112348,40.97696132,AULT,HOME,PRESSEL37,,On,-459.67,12.86,10/8/2015,Yes,829.27,69.74,69.74,12.90,2.608,35.00,4184.2,4184.2,Grain Harvest,203748,SOYBEANS
-86.18113756,40.97696149,AULT,HOME,PRESSEL37,,On,-459.67,13.29,10/8/2015,Yes,829.24,72.00,72.08,13.10,2.608,35.00,4319.8,4324.8,Grain Harvest,203748,SOYBEANS
-86.18115162,40.97696156,AULT,HOME,PRESSEL37,,On,-459.67,13.59,10/8/2015,Yes,829.27,73.30,73.38,13.10,2.619,35.00,4397.9,4402.9,Grain Harvest,203748,SOYBEANS
-86.18117955,40.97696251,AULT,HOME,PRESSEL37,,On,-459.67,14.12,10/8/2015,Yes,829.24,76.22,76.31,13.10,2.617,35.00,4573.2,4578.5,Grain Harvest,203748,SOYBEANS
-86.18119406,40.97696346,AULT,HOME,PRESSEL37,,On,-459.67,13.83,10/8/2015,Yes,828.87,76.79,76.79,12.80,2.548,35.00,4607.1,4607.1,Grain Harvest,203748,SOYBEANS
-86.18120820,40.97696402,AULT,HOME,PRESSEL37,,On,-459.67,14.05,10/8/2015,Yes,828.73,76.18,76.18,13.00,2.608,35.00,4570.5,4570.5,Grain Harvest,203748,SOYBEANS
-86.18122251,40.97696439,AULT,HOME,PRESSEL37,,On,-459.67,13.40,10/8/2015,Yes,828.52,74.34,74.43,13.10,2.546,35.00,4460.5,4465.6,Grain Harvest,203748,SOYBEANS
-86.18123660,40.97696474,AULT,HOME,PRESSEL37,,On,-459.67,14.94,10/8/2015,Yes,828.43,82.81,82.91,13.10,2.548,35.00,4968.8,4974.5,Grain Harvest,203748,SOYBEANS
-86.18125073,40.97696498,AULT,HOME,PRESSEL37,,On,-459.67,13.63,10/8/2015,Yes,828.37,74.02,74.11,13.10,2.602,35.00,4441.2,4446.3,Grain Harvest,203748,SOYBEANS
-86.18126459,40.97696506,AULT,HOME,PRESSEL37,,On,-459.67,14.49,10/8/2015,Yes,828.39,78.49,78.49,12.90,2.611,35.00,4709.5,4709.5,Grain Harvest,203748,SOYBEANS
-86.18127870,40.97696504,AULT,HOME,PRESSEL37,,On,-459.67,13.96,10/8/2015,Yes,828.36,77.02,77.11,13.10,2.561,35.00,4621.1,4626.4,Grain Harvest,203748,SOYBEANS
-86.18129289,40.97696487,AULT,HOME,PRESSEL37,,On,-459.67,14.87,10/8/2015,Yes,828.34,80.52,80.61,13.10,2.608,35.00,4831.2,4836.7,Grain Harvest,203748,SOYBEANS
-86.18130702,40.97696468,AULT,HOME,PRESSEL37,,On,-459.67,13.95,10/8/2015,Yes,828.27,75.49,75.57,13.10,2.611,35.00,4529.2,4534.4,Grain Harvest,203748,SOYBEANS
-86.18132114,40.97696456,AULT,HOME,PRESSEL37,,On,-459.67,13.29,10/8/2015,Yes,828.23,72.08,72.08,13.00,2.608,35.00,4324.7,4324.7,Grain Harvest,203748,SOYBEANS
-86.18133518,40.97696452,AULT,HOME,PRESSEL37,,On,-459.67,13.85,10/8/2015,Yes,828.20,73.41,73.41,12.80,2.669,35.00,4404.4,4404.4,Grain Harvest,203748,SOYBEANS
-86.18134924,40.97696456,AULT,HOME,PRESSEL37,,On,-459.67,13.88,10/8/2015,Yes,828.18,73.52,73.52,13.00,2.671,35.00,4411.1,4411.1,Grain Harvest,203748,SOYBEANS
-86.18136314,40.97696440,AULT,HOME,PRESSEL37,,On,-459.67,14.11,10/8/2015,Yes,828.24,77.60,77.69,13.10,2.568,35.00,4656.0,4661.4,Grain Harvest,203748,SOYBEANS
-86.18137719,40.97696422,AULT,HOME,PRESSEL37,,On,-459.67,14.18,10/8/2015,Yes,828.24,77.15,77.33,13.20,2.593,35.00,4629.1,4639.7,Grain Harvest,203748,SOYBEANS
-86.18139092,40.97696407,AULT,HOME,PRESSEL37,,On,-459.67,13.82,10/8/2015,Yes,828.27,75.05,75.14,13.10,2.602,35.00,4503.1,4508.3,Grain Harvest,203748,SOYBEANS
-86.18140482,40.97696378,AULT,HOME,PRESSEL37,,On,-459.67,13.50,10/8/2015,Yes,828.34,72.74,72.74,12.80,2.624,35.00,4364.3,4364.3,Grain Harvest,203748,SOYBEANS
-86.18141882,40.97696326,AULT,HOME,PRESSEL37,,On,-459.67,14.83,10/8/2015,Yes,828.36,80.23,80.33,13.10,2.611,35.00,4814.0,4819.5,Grain Harvest,203748,SOYBEANS
-86.18143290,40.97696273,AULT,HOME,PRESSEL37,,On,-459.67,14.74,10/8/2015,Yes,828.36,78.15,78.24,13.10,2.664,35.00,4689.1,4694.5,Grain Harvest,203748,SOYBEANS
-86.18144685,40.97696216,AULT,HOME,PRESSEL37,,On,-459.67,13.05,10/8/2015,Yes,828.40,72.35,72.51,13.20,2.546,35.00,4340.9,4350.9,Grain Harvest,203748,SOYBEANS
-86.18146070,40.97696224,AULT,HOME,PRESSEL37,,On,-459.67,13.81,10/8/2015,Yes,828.49,73.08,73.25,13.20,2.666,35.00,4385.0,4395.1,Grain Harvest,203748,SOYBEANS
-86.18147504,40.97696247,AULT,HOME,PRESSEL37,,On,-459.67,13.42,10/8/2015,Yes,828.51,70.93,70.93,12.80,2.675,35.00,4255.8,4255.8,Grain Harvest,203748,SOYBEANS
